 Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,Label
9.0,2.0,246.0,92.0,46.0,0.0,27.33333333333333,21.395092895334667,46.0,46.0,46.0,0.0,6.26968737483812,0.2040430802462109,5391018.399999999,17025926.134590995,53847638.0,1.0,53910184.0,6738772.999999999,19034868.393070053,53847638.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,180.0,40.0,0.1669443383832635,0.0370987418629474,0.0,46.0,32.0,20.10427362979868,404.1818181818182,0.0
151749.0,0.0,66289968.0,0.0,1025072.0,790496.0,994784.8909812662,72095.73317836007,0.0,0.0,0.0,0.0,inf,inf,410559.44399818615,863155.7242787378,3475978.0,1050.0,10897804.0,410559.44399818615,863155.7242787378,3475978.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2915820.0,0.0,350410440.567316,0.0,790496.0,1025072.0,997721.347317888,69962.03816607376,6653174.744003526,2341.0
46.0,50.0,1474.0,2734.0,737.0,737.0,737.0,0.0,1367.0,1367.0,1367.0,0.0,154242.80803649974,39763.63476980218,438263.0,698932.9416526831,1126549.0,251.0,54.0,54.0,0.0,54.0,54.0,865.0,461.0,568.5138520739843,863.0,59.0,0.0,0.0,0.0,0.0,968.0,1096.0,15101.478114298156,24662.15665550402,737.0,1367.0,988.9999999999999,345.06521122825467,8703.6,4.0
167206.0,0.0,73055840.0,0.0,1304536.0,1051600.0,1270993.784849808,78574.83390689318,0.0,0.0,0.0,0.0,inf,inf,763988.5799795828,1604662.5093163783,5701200.0,1458.0,15163411.0,763988.5799795828,1604662.5093163783,5701200.0,1458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2182132.0,0.0,456569248.49744767,0.0,1051600.0,1304536.0,1274419.617785595,76183.05865864159,7172581.100747858,2975.0
8.0,7.0,930.0,2146.0,465.0,0.0,116.25,215.25317319711823,1073.0,0.0,306.57142857142856,523.570389136888,613.2932712197777,2.990701907768747,358253.2142857142,1337412.0481909586,5004944.0,2.0,10601.0,1514.4285714285709,3598.745006116385,9654.0,2.0,5015449.0,835908.1666666665,2042454.3442237745,5005043.0,3.0,0.0,0.0,0.0,0.0,272.0,240.0,1.5950410174766652,1.3956608902920815,0.0,1073.0,192.25000000000003,378.0429428870042,142916.4666666667,1.0
12.0,9.0,1896.0,4290.0,499.0,0.0,158.0,233.8678725652196,1073.0,0.0,476.66666666666674,565.2572423242358,1157.2632016118623,3.9286335651227136,267268.5,1117678.524216413,5004918.0,2.0,340452.0,30950.181818181816,101886.46601567668,338148.0,2.0,5345292.0,668161.5,1756365.9151932353,5005046.0,2.0,0.0,0.0,0.0,0.0,400.0,304.0,2.244933465784408,1.6837000993383058,0.0,1073.0,281.1818181818182,423.29992028208864,179182.82251082253,1.0
88.0,101.0,5110.0,163578.0,1304.0,270.0,391.63865546218483,267.0821694328187,6894.0,926.0,4547.951367781156,2258.644749132502,118619.24005185827,1156.4188223471106,1147160.802121212,9990794.88738363,89451216.0,16.0,89515821.0,2448382.2298595714,14750390.840249958,89326347.0,18.0,147522.0,3422.9358430540824,11170.400568918962,49435.0,18.0,0.0,0.0,0.0,0.0,1880.0,2116.0,578.0642367483998,578.3545855987105,270.0,6894.0,2518.4585858585856,2773.5112645068143,2942816.740573684,0.0
2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4591.285176121643,29711.166666666668,42000.04928408259,59584.0,6.0,0.0,0.0,0.0,0.0,0.0,758.0,380.5,529.6229791087239,755.0,6.0,0.0,0.0,0.0,0.0,64.0,160.0,1152.0704654419858,3439.2147106796583,0.0,0.0,0.0,0.0,0.0,2.0
152315.0,0.0,66641296.0,0.0,973536.0,787344.0,950878.6622435343,56065.09321905779,0.0,0.0,0.0,0.0,inf,inf,287112.0045034834,608003.0718152695,2727458.0,1211.0,8764557.0,287112.0045034834,608003.0718152695,2727458.0,1211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3023012.0,0.0,397813942.85688084,0.0,787344.0,973536.0,953060.5633023741,54448.929998066706,5006246.580184625,2217.0
4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83268.24928594839,394.0,147.07821048680188,498.0,290.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,128.0,192.0,32447.441120007497,50820.80816594092,0.0,0.0,0.0,0.0,0.0,4.0
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34188.03418803419,39.0,63.22183167229498,112.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,48.0,40.0,17094.017094017094,17094.017094017094,0.0,0.0,0.0,0.0,0.0,1.0
10.0,11.0,320.0,766.0,160.0,160.0,160.0,0.0,383.0,383.0,383.0,0.0,35243.01406549818,19566.90388209198,94264.33333333334,92228.59401043423,200712.0,41001.0,11.0,11.0,0.0,11.0,11.0,13.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,272.0,268.0,6618.894979020674,12948.008903071308,160.0,383.0,249.20000000000002,122.14213032365204,4507.5,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3403864637938904,3015148.657894736,4501711.7760006925,9959651.0,1.0,114575649.0,3015148.657894736,4501711.7760006925,9959651.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3403864637938904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38432.29478382631,74195.0,103842.87345793162,147623.0,767.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,128.0,192.0,15424.861123934052,23007.43365989226,0.0,0.0,0.0,0.0,0.0,4.0
1857.0,44.0,802412.0,5388.0,6087.0,5151.0,5455.709677419355,297.3492283120745,1413.0,437.0,562.3888888888888,284.4726728304524,476495544.5826477,1083567.132580022,201901.9755378625,484310.28964096104,2132303.0,24.0,10608423.0,351499.84826513514,774333.0941585893,3111052.0,28.0,9981258.0,285186.5714285715,530068.3731132786,1979469.0,9.0,0.0,0.0,0.0,0.0,390892.0,1328.0,1083236.584422368,330.548157654086,5151.0,6693.0,5593.023529411765,513.4188292494725,71937.38331870064,13.0
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20011.47150764289,174420.0,101.82337649086284,174492.0,174348.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,60.0,6672.402420488113,13339.069087154781,0.0,0.0,0.0,0.0,0.0,0.0
63.0,72.0,24634.0,3978.0,3200.0,0.0,668.2147368421055,1086.7610510601075,1052.0,0.0,133.8695652173913,294.4584036300211,1165.856024593429,11.774001823012519,1281102.3079518075,7136996.452836977,60188881.0,2.0,103121887.0,2855438.0585585586,10616024.376800368,60573762.0,2.0,103161701.0,2375489.2133333343,9659942.585379982,60276375.0,2.0,1.0,0.0,0.0,0.0,1576.0,1768.0,5.739347290133835,6.034654532878685,0.0,3736.0,369.1972850678733,911.4092307801734,540729.7105365221,1.0
18.0,12.0,2274.0,4292.0,1137.0,0.0,252.66666666666666,501.36987344674003,2146.0,0.0,715.3333333333333,1108.1896347948154,1476.6246478201797,6.740594506263211,637533.7142857143,2384736.2232709755,8923052.0,4.0,8925472.0,1115684.0,3154653.0938796997,8923052.0,4.0,1952.0,390.4,538.674144292135,1092.0,4.0,0.0,0.0,0.0,0.0,608.0,416.0,4.044356703757926,2.696237802505284,0.0,2146.0,410.375,779.1696440959569,303577.7833333333,2.0
2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4743.604009209884,18668.5,26398.21591111086,37512.0,5.0,0.0,0.0,0.0,0.0,0.0,754.0,378.0,527.5016587651645,751.0,5.0,0.0,0.0,0.0,0.0,64.0,160.0,1192.7009479029061,3550.903061306978,0.0,0.0,0.0,0.0,0.0,2.0
122.0,123.0,8726.0,63656.0,2633.0,156.0,568.6797313797313,787.3305436921752,9558.0,336.0,2652.0933140933143,2639.446157747553,52802.99677755619,801.4331782742415,7744725.952284945,37042567.883544855,191414283.0,20.0,368239096.0,15041301.63461573,51805205.80261956,191523793.0,23.0,367361698.0,13928863.576097514,49252247.30512111,186178552.0,23.0,0.0,0.0,0.0,0.0,2680.0,2700.0,406.5904788460263,394.84269942821544,156.0,10022.0,1737.6116809687267,2574.2311631802218,1911111.520268593,0.0
21.0,24.0,1426.0,2834.0,440.0,0.0,67.90476190476191,126.7473489907796,976.0,0.0,118.08333333333331,275.46970427075,1734.5050878815912,18.322236843819624,55818.90909090909,230086.4349174345,1526311.0,2.0,2456032.0,122801.6,368115.1959238332,1668957.0,2.0,2357084.0,102481.91304347829,315441.92576503794,1526311.0,2.0,0.0,0.0,0.0,0.0,688.0,784.0,8.550377193782492,9.771859650037133,0.0,976.0,92.60869565217384,216.2091043679572,46746.37681159419,1.0
1573.0,8.0,687900.0,4290.0,7216.0,6168.0,6765.2307692307695,368.16133266332275,1073.0,0.0,536.25,573.2754884994523,771487652.8777717,1753601.573424984,274555.9496896601,1091956.2248878418,4880019.0,16.0,5679987.0,456269.38302299334,1402512.8116243707,4880019.0,16.0,583132.0,83304.57142857142,219975.5801946034,582162.0,2.0,0.0,0.0,0.0,0.0,16598.0,272.0,1753600.1059128589,1.4675121248603342,6168.0,7673.0,6886.152658662093,518.8953192762618,192212.68298996604,16.0
167151.0,6.0,73070872.0,0.0,1189048.0,970312.0,1161877.1043152816,65740.02706738855,0.0,0.0,0.0,0.0,inf,inf,847409.0261012283,1898230.5493045335,6953897.0,1904.0,16077968.0,993554.0988285008,2035326.60532095,6953997.0,1904.0,1339710.0,267942.0,459741.7947902932,1061651.0,3.0,0.0,0.0,0.0,0.0,285580.0,0.0,532669777.117668,4.4782536005158935,970312.0,1189048.0,1164568.4053001972,63815.8126612269,5840118.439930759,2742.0
80.0,75.0,22787.0,24088.0,7403.0,145.0,1464.0954415954416,2316.2083152634036,7392.0,502.0,2009.6547619047622,2279.09265235571,31252648.43827159,3071346.048022347,5919757.9205769235,26032184.01793698,116227265.0,54646.0,116548913.0,9703973.804487178,33517629.31019155,116098486.0,14.0,451211.0,35217.28977544195,80040.68955668993,222797.0,19.0,1.0,0.0,0.0,0.0,1720.0,1596.0,3023987.239795272,47358.80822707484,145.0,10237.0,1736.040515040515,2846.643775602615,2025479.4956886251,0.0
213.0,554.0,25570.0,1165040.0,8196.0,330.0,1586.5172762824936,2333.105409909464,13680.0,1099.0,5666.021984086553,3793.3729908832165,404566.06878099166,1117893.1109211121,285755.36174365756,1129083.3754200712,16614321.0,108762.0,31158734.0,344360.2688596492,2123087.6952460855,16373622.0,28.0,14895512.0,95699.57273768299,780441.8524124878,14209094.0,40.0,0.0,0.0,0.0,0.0,4428.0,11284.0,375019.37322128046,742873.7376998314,330.0,14251.0,4227.9802094800325,4379.944220134205,3387970.8391061756,2.0
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32792.207792207795,246.0,94.75230867899737,313.0,179.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,96.0,12824.675324675325,19967.532467532466,0.0,0.0,0.0,0.0,0.0,2.0
19.0,13.0,2010.0,4290.0,530.0,0.0,167.5,247.9690229920592,1073.0,0.0,476.66666666666674,565.2572423242358,1025.4048111017162,3.688644048249773,4371815.65,11214465.9574503,36593950.0,4.0,41785147.0,6877907.2272727275,13019678.109621292,32701474.0,4.0,37732808.0,11297654.75,19993419.303551868,36594112.0,6.0,0.0,0.0,0.0,0.0,664.0,464.0,2.1253698464832507,1.5632742017665227,0.0,1073.0,286.3636363636364,425.9434956327675,181427.86147186143,2.0
126.0,114.0,9540.0,43364.0,2753.0,209.0,652.7402597402597,828.6266910309454,4279.0,409.0,2164.539682539683,1243.9612422394403,131895.2039235682,1070.3227914387496,8876242.502097903,38968172.4861768,185943627.0,20.0,362846745.0,16635350.724867724,53403025.380017206,186080990.0,23.0,353115411.0,15627920.406081272,50665190.26874049,176686361.0,26.0,0.0,0.0,0.0,0.0,2860.0,2584.0,537.8214404103888,532.5013510283609,209.0,5485.0,1438.6032743576866,1696.2317154719312,1129076.6805580584,1.0
6.0,0.0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,31000000.0,3333333.333333333,7.0,0.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,120.0,0.0,3333333.333333333,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,333333.33333333326,333333.33333333326,0.0,0.0,0.0,0.0,0.0,0.0
23.0,24.0,626.0,778.0,282.0,236.0,266.8,18.780308836651223,389.0,389.0,389.0,0.0,667015.7954908399,41875.80137118748,139726.8333333333,216344.13134201855,338732.0,20.0,271.0,80.5,123.00270999724628,265.0,18.0,728.0,373.5,497.0960671741429,725.0,22.0,1.0,0.0,0.0,0.0,484.0,540.0,26904.016978428088,14971.784392759393,236.0,435.0,330.53333333333336,101.70871932304146,1547.3666666666666,2.0
121941.0,0.0,53257824.0,0.0,911272.0,718888.0,889961.4266768794,54741.685033425114,0.0,0.0,0.0,0.0,inf,inf,670316.4069524547,1291785.4808532002,4007480.0,1325.0,9826608.0,670316.4069524547,1291785.4808532002,4007480.0,1325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1914808.0,0.0,367430460.4240493,0.0,718888.0,911272.0,892038.216445545,53247.913039184816,4430107.671272625,2084.0
3244.0,0.0,1416560.0,0.0,14520.0,9120.0,14313.17256965944,989.9863924450113,0.0,0.0,0.0,0.0,149663048.35111654,344541.92480616673,3932.9463165986135,4831.094844418513,16981.0,15.0,344790.0,3932.9463165986135,4831.094844418513,16981.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344541.92480616673,0.0,9120.0,14520.0,14318.32090190259,979.2345278685825,44505.19946836955,33.0
200.0,0.0,88000.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,3417077.622024618,7766.085504601405,129.41206030150758,236.85713857985948,2498.0,1.0,25753.0,129.41206030150758,236.85713857985948,2498.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25576.0,0.0,7766.085504601405,0.0,440.0,440.0,440.0,0.0,0.0,1.0
8.0,5.0,1800.0,0.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,40.61513884172393,5095.782733744388,8978848.833333334,4927113.683507663,16196096.0,2692751.0,44318450.0,8863690.0,4764294.6221761415,15965665.0,2692744.0,648.0,325.5,450.4270196158308,644.0,7.0,0.0,0.0,0.0,0.0,232.0,160.0,1275.1351569470378,3820.64757679735,300.0,300.0,300.0,0.0,0.0,2.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6646238345405671,1805532.6,2690721.95570228,6015559.0,2.0,9027663.0,1805532.6,2690721.95570228,6015559.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.6646238345405671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,16.0,1814.0,4364.0,536.0,37.0,200.5,240.9601068017823,1110.0,0.0,501.3333333333334,586.619202284252,833419.3989941055,45017.14813961714,394787.45,1292627.9288530517,5318343.0,7.0,584766.0,337946.0,80973.7152858877,582088.0,313266.0,5276408.0,659556.0,1758392.864672435,5005108.0,7.0,1.0,0.0,0.0,0.0,480.0,444.0,11263.473422978122,33753.67471663902,0.0,1184.0,314.79090909090905,478.3828123468866,177715.77705627706,1.0
5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3844087882269878,842718.3333333333,2037373.6074100563,5001249.0,2.0,5056310.0,1264077.5,2491582.824164792,5001249.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,124.0,64.0,0.988863420162134,0.3955453680648536,0.0,0.0,0.0,0.0,0.0,0.0
8.0,7.0,1478.0,2146.0,739.0,0.0,184.75000000000003,342.09052686595777,1073.0,0.0,306.57142857142856,523.570389136888,723.9215935384005,2.9963642116655653,357576.2142857142,1337611.950477945,5004970.0,3.0,1097.0,156.7142857142857,220.8232432555612,580.0,3.0,5005964.0,834327.3333333333,2043222.6121437347,5005038.0,3.0,0.0,0.0,0.0,0.0,272.0,240.0,1.5980609128883014,1.3983032987772637,0.0,1073.0,226.50000000000003,414.2514534273436,171604.26666666663,1.0
34.0,36.0,7187.0,1246.0,3567.0,73.0,315.79310344827593,773.8648082057422,623.0,185.0,214.2,111.12416168567856,25037.11770123653,22126.816241030898,2005381.465517241,3985925.31701275,10051548.0,7.0,115509178.0,4125332.607142857,4916580.58124006,10030876.0,7.0,110344594.0,3804991.7931034486,4953467.380806884,10036063.0,7.0,0.0,0.0,0.0,0.0,680.0,984.0,7440.2153860578,14686.600854973098,73.0,3679.0,274.08333333333326,636.6502128745466,333817.7725988699,0.0
5.0,3.0,101.0,31.0,35.0,0.0,20.2,18.512158166999328,31.0,0.0,10.333333333333332,17.8978583448784,1.17813095486068,0.0714018760521624,16005982.000000002,42307553.39388798,111950464.0,2.0,112041874.0,28010468.5,56020637.66705328,112041425.0,2.0,91406.0,45703.0,64630.97401401282,91404.0,2.0,1.0,0.0,0.0,0.0,100.0,60.0,0.0446261725326015,0.0267757035195609,0.0,35.0,18.111111111111114,17.251408960172242,297.6111111111112,0.0
26.0,17.0,1934.0,4290.0,511.0,0.0,161.16666666666666,238.63583261124177,1073.0,0.0,476.66666666666674,565.2572423242358,1126.3380693581032,4.032832077209111,19198869.4,43738414.042131476,131440568.0,5.0,189746724.0,31584986.878787883,52994668.64715381,126946611.0,6.0,68315382.0,21620600.25,38003985.09259312,67794699.0,6.0,0.0,0.0,0.0,0.0,928.0,624.0,2.319574621691326,1.7132574555177837,0.0,1073.0,282.9090909090908,424.1694303314486,179919.70562770567,3.0
144364.0,13.0,63171020.0,0.0,900619.0,742168.0,878637.0292492319,50411.95218609323,0.0,0.0,0.0,0.0,inf,inf,768668.582880231,1639197.368004483,5761895.0,1275.0,14260169.0,857541.9798499282,1683513.894450178,5721040.0,1271.0,940428.0,188104.8,258818.59214691914,506479.0,6.0,3.0,0.0,0.0,0.0,-45892455897313.0,140.0,383541380.0885525,27191.8668921494,742168.0,900619.0,880960.7377255657,48832.59320661451,4671665.467215249,2070.0
13.0,9.0,154.0,0.0,77.0,0.0,46.25,43.60555865898441,0.0,0.0,0.0,0.0,31161842.10526316,2808172.2655073004,11299.000000000002,19457.723879555248,33601.0,16.0,765.0,256.33333333333326,433.59005216140895,757.0,6.0,13.0,11.0,1.4142135623730951,12.0,10.0,2.0,0.0,0.0,0.0,260.0,180.0,2772889.211971791,35283.053535509825,0.0,77.0,54.46666666666666,37.87784833486589,719.5333333333333,0.0
8.0,7.0,1466.0,2146.0,733.0,0.0,183.25,339.31306656664015,1073.0,0.0,306.57142857142856,523.570389136888,720.5927533745366,2.992494822983956,358038.5714285714,1337466.5298520825,5004923.0,2.0,7617.0,1088.142857142857,2504.5717151222634,6746.0,2.0,5012413.0,835402.1666666665,2042704.2236519128,5005051.0,2.0,0.0,0.0,0.0,0.0,272.0,240.0,1.5959972389247763,1.3964975840591796,0.0,1073.0,225.75,413.2656127318928,170788.46666666667,1.0
2190.0,4.0,961122.0,370.0,7113.0,6681.0,7097.0,82.35037890417003,185.0,185.0,185.0,0.0,1210311126.4079862,2751213.971992822,16766.09586027963,37260.29734637489,207683.0,17.0,478381.0,3019.4291936129675,13450.372244994727,166443.0,17.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,43872.0,80.0,2751020.0277238353,193.9442689865816,6681.0,7225.0,7142.09090909091,142.95775965603895,5061.818181818182,16.0
8.0,7.0,1456.0,2146.0,728.0,0.0,182.0,336.99851631720867,1073.0,0.0,306.57142857142856,523.570389136888,718.7536229512677,2.993143904572187,357960.9285714286,1337482.782503154,5004903.0,1.0,6550.0,935.7142857142856,2115.4479205978823,5710.0,3.0,5011267.0,835211.1666666667,2042776.686077401,5005009.0,2.0,0.0,0.0,0.0,0.0,272.0,240.0,1.5963434157718328,1.3968004888003538,0.0,1073.0,225.125,412.4500575827333,170115.05,1.0
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15111.941292627162,54797.5,137.88582233137677,54895.0,54700.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,40.0,60.0,5043.40783224323,10068.533460383933,0.0,0.0,0.0,0.0,0.0,0.0
11.0,9.0,1036.0,2146.0,518.0,0.0,115.11111111111111,228.41652985524297,1073.0,0.0,357.66666666666663,554.0948173974077,736.0143964600992,31445.81292834962,309064.5714285714,1155195.949939711,4322397.0,190.0,4323285.0,540410.625,1528020.346541698,4322068.0,2.0,910.0,183.6,245.99349584897564,483.0,4.0,0.0,0.0,0.0,0.0,368.0,304.0,12274.97756049512,19170.835367854488,0.0,1073.0,198.875,383.5349397382199,147099.05,3.0
188.0,173.0,22612.0,22924.0,6204.0,542.0,1307.546085858586,1594.2224240539597,8056.0,977.0,1947.4494733085567,1868.419661400537,127335.72487770299,2464.5962290287057,11465371.76357566,56996673.224787235,298797935.0,38.0,586209239.0,20946089.50670763,76403974.06953931,294707769.0,63.0,590911604.0,25011965.793599937,83015778.63183996,298581934.0,42.0,0.0,0.0,0.0,0.0,4064.0,3728.0,1232.441204467085,1232.1550245616202,542.0,9759.0,1551.6285622907703,2079.46411506543,702971.4526873234,1.0
6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1671309.2663527592,115944.0,163956.25058940117,232055.0,9.0,5.0,5.0,0.0,5.0,5.0,754.0,378.0,528.9158723275375,752.0,4.0,0.0,0.0,0.0,0.0,144.0,160.0,1667828.3974262283,3480.868926530875,0.0,0.0,0.0,0.0,0.0,2.0
1650.0,0.0,719520.0,0.0,10120.0,6880.0,10008.142857142859,591.3419899931157,0.0,0.0,0.0,0.0,355452481.8825262,809511.6707274732,403296.8251874174,552246.1359221329,1025069.0,26.0,2256510.0,403296.8251874174,552246.1359221329,1025069.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2056.0,0.0,809511.6707274732,0.0,6880.0,10120.0,10010.158943577433,586.245123520608,23290.193517406962,23.0
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34188.03418803419,39.0,63.22183167229498,112.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17094.017094017094,17094.017094017094,0.0,0.0,0.0,0.0,0.0,1.0
142165.0,2.0,62206698.0,0.0,953385.0,787497.0,933910.1393083597,48362.92695946916,0.0,0.0,0.0,0.0,inf,inf,314365.4713016406,643731.7351708539,2596937.0,1206.0,7223821.0,306115.8046349742,629444.6253744912,2572190.0,1206.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2750024.0,64.0,382094940.2772358,80.81134591296617,787496.0,953385.0,935782.3855906562,47002.57668963359,4277547.944654414,2182.0
3779.0,2.0,1654468.0,0.0,13708.0,9748.0,13626.871428571425,558.3464012396353,0.0,0.0,0.0,0.0,399427977.14605194,909245.9197256761,208187.24099619503,295288.6117832735,451803.0,12.0,503175.0,4368.740996195002,7047.139034295284,44167.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,52180.0,40.0,909241.0133997046,4.906325971391213,9680.0,13708.0,13593.76271285187,594.6930071188294,19449.477222975656,32.0
16.0,9.0,1798.0,4290.0,492.0,1.0,160.50000000000003,231.40439138059588,1073.0,0.0,476.66666666666674,565.2572423242358,1128.4464573574712,4.830515180772893,1674574.7,2905295.7386261867,8421278.0,4.0,4618330.0,1440950.7272727273,1904201.4510277482,3804601.0,4.0,5411076.0,676384.5,1754244.324165333,5004989.0,2.0,1.0,0.0,0.0,0.0,480.0,304.0,3.1672901578850685,1.6632250228878245,1.0,1104.0,292.81818181818187,436.5370644513026,176758.53679653685,1.0
6112.0,13.0,2669692.0,4290.0,19350.0,13160.0,18964.646258503406,882.9745903594634,1073.0,0.0,476.66666666666674,565.2572423242358,415525929.70939565,945562.2202187022,4935917.265726229,12397165.092529653,32414011.0,16.0,31316104.0,7071901.114211078,14529943.900420466,30479434.0,16.0,8076900.0,1009615.125,1939330.9573196648,5005070.0,4.0,0.0,0.0,0.0,0.0,1063604.0,464.0,945560.8110068642,1.409211837902221,13160.0,19993.0,19099.600092293495,1098.8022248772625,194097.94807580602,46.0
23.0,41.0,2446.0,6738.0,648.0,0.0,116.4761904761905,193.7912843880289,976.0,0.0,177.31578947368425,333.98754672229336,278.73896114499064,36990.301060273356,568300.1896551724,1990699.5799175212,13178678.0,168.0,32948390.0,1647419.4999999998,6466485.376744656,29087367.0,1.0,19769876.0,534323.8918918921,1295411.301591137,6912013.0,5.0,0.0,0.0,0.0,0.0,752.0,1328.0,14362.661145956557,22627.6399143168,0.0,976.0,153.06666666666666,289.71803163266765,83936.53785310735,3.0
2.0,0.0,62.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,38.96300588278545,1.2568711575092082,1591253.0,0.0,1591253.0,1591253.0,1591253.0,1591253.0,0.0,1591253.0,1591253.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,1.2568711575092082,0.0,31.0,31.0,31.0,0.0,0.0,0.0
8.0,11.0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,6.009526844750271,69809.55267200226,1870244.5,2978304.6537216976,5309172.0,150561.0,5158476.0,5158476.0,0.0,5158476.0,5158476.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,160.0,220.0,23290.283126415896,46519.269545586365,0.0,31.0,6.2,13.863621460498695,192.2,0.0
