,Date_Second, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size,Label
1706,10:38:09,13438064,131057,0,57284976.0,0.0,879504.0,697992.0,858850.4947737047,52953.04929970049,0.0,0.0,0.0,0.0,,,507017.37297124934,851406.5075661629,3251143.0,741.0,13438064.0,507017.37297124934,851406.5075661629,3251143.0,741.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2350532,0,282661708.8039715,0.0,697992.0,879504.0,860723.8439250734,51503.6095420749,4565500.573666669,0,0,0,0,0,1,0,0,0.0,907216.5779541406,858850.4947737047,0.0,1
1707,10:38:10,16285654,167659,4,73346136.0,0.0,1032304.0,832432.0,1009109.2238752694,57937.66777350072,0.0,0.0,0.0,0.0,,,853720.9631286644,1997855.6331991951,8215559.0,951.0,16285604.0,956634.9631286644,2105600.6168427523,8215621.0,952.0,540279.0,180093.0,311927.6280116912,540276.0,1.0,0,0,0,0,-167655,0,394258585.4120574,7.402116265040172,832432.0,1032304.0,1011346.598916141,56273.442832198474,4935375.204214481,0,0,0,0,0,0,0,0,1.0,1075642.041066321,1009109.2238752694,0.0,1
1708,10:38:11,14278990,153647,0,67119544.0,0.0,1044088.0,815848.0,1020344.6671089823,62760.512013358726,0.0,0.0,0.0,0.0,,,429232.8227462845,967799.3290205009,4319651.0,934.0,14278990.0,429232.8227462845,967799.3290205009,4319651.0,934.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-153647,0,415442557.6032543,0.0,815848.0,1044088.0,1022594.1806336489,61134.999064817806,5314489.272155319,0,0,0,0,0,0,0,0,0.0,1085578.6836232543,1020344.6671089823,0.0,1
1709,10:38:12,12210869,148604,0,64900768.0,0.0,1038504.0,805584.0,1012197.390272452,66330.62764214398,0.0,0.0,0.0,0.0,,,1270706.6289578795,2345027.55397262,6147006.0,1151.0,12210869.0,1270706.6289578795,2345027.55397262,6147006.0,1151.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-148604,0,375973466.9794604,0.0,805584.0,1038504.0,1014702.4784695609,64478.90059073092,5641646.231364477,0,0,0,0,0,0,0,0,0.0,1079700.3366233693,1012197.390272452,0.0,1
1710,10:38:13,7476435,134295,0,58687104.0,0.0,849416.0,655376.0,828552.7999418067,54325.09798474154,0.0,0.0,0.0,0.0,,,253875.00249346512,531008.9114953747,2392480.0,767.0,7476435.0,253875.00249346512,531008.9114953747,2392480.0,767.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-134295,0,328423338.22426087,0.0,655376.0,849416.0,830453.171414125,52834.994987933176,4417583.175615556,0,0,0,0,0,0,0,0,0.0,881515.9452318487,828552.7999418067,0.0,1
1711,10:38:14,10498982,129520,0,56627288.0,0.0,795088.0,622648.0,775934.0887721136,49211.7842057494,0.0,0.0,0.0,0.0,,,344080.43815992295,829231.3408628303,4410653.0,591.0,10498982.0,344080.43815992295,829231.3408628303,4410653.0,591.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-129520,0,265210083.69661266,0.0,622648.0,795088.0,777690.1205013759,47848.96259723775,4065905.82058064,0,0,0,0,0,0,0,0,0.0,824465.008120757,775934.0887721137,0.0,1
1712,10:38:15,9831614,160351,0,70186592.0,0.0,990008.0,814328.0,969432.9768220568,51309.678843751215,0.0,0.0,0.0,0.0,,,337707.52834909956,744705.0587729048,3274120.0,960.0,9831614.0,337707.52834909956,744705.0587729048,3274120.0,960.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-160351,0,343762571.2948216,0.0,814328.0,990008.0,971419.2704660052,49862.8721870516,4439531.844200085,0,0,0,0,0,0,0,0,0.0,1032692.2096477876,969432.9768220568,0.0,1
1713,10:38:16,10667862,143610,8,62821928.0,0.0,870256.0,696448.0,851096.592195978,48663.08102662628,0.0,0.0,0.0,0.0,,,375959.717739853,796930.4996055305,3597416.0,718.0,10667764.0,486304.3463112815,855496.7069672699,3597458.0,718.0,1448366.0,206909.4285714285,258866.91411280376,503811.0,1.0,0,0,0,0,-143602,0,349745240.7943235,5.52311873945861,696448.0,870256.0,852992.0612839987,47329.06363434912,4014499.384959321,0,0,0,0,0,0,0,0,1.0,907222.1900203357,851096.592195978,0.0,1
1714,10:38:17,7789700,111372,0,48611712.0,0.0,787224.0,602616.0,764906.7420991361,55077.54953749201,0.0,0.0,0.0,0.0,,,340570.75391503074,761606.1739551983,3122530.0,770.0,7789700.0,340570.75391503074,761606.1739551983,3122530.0,770.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,831938,0,291419210.7587217,0.0,602616.0,787224.0,766952.6917488176,53496.10591987884,5003376.12305662,0,0,0,0,0,0,0,0,0.0,813661.2472937513,764906.7420991361,0.0,1
1715,10:38:18,11015431,125375,0,54653296.0,0.0,909904.0,661000.0,885140.7399519314,68249.53734997012,0.0,0.0,0.0,0.0,,,509894.5143011199,1322293.739253066,5415189.0,749.0,11015431.0,509894.5143011199,1322293.739253066,5415189.0,749.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1269478,0,358171812.29433113,0.0,661000.0,909904.0,887319.0785203798,66559.16499524421,5567474.386474402,0,0,0,0,0,0,0,0,0.0,942906.6510044652,885140.7399519314,0.0,1
1716,10:38:19,15735068,155002,8,67773424.0,0.0,976408.0,770992.0,954673.3970042509,56791.94363806515,0.0,0.0,0.0,0.0,,,899446.4437583832,2136568.551454808,7546541.0,1232.0,15734970.0,1014696.0628060022,2209188.9889462693,7546647.0,1233.0,1512730.0,216104.2857142857,296427.12884659885,699101.0,1.0,0,0,0,0,3032696,0,418502313.1659821,5.288084953084772,770992.0,976408.0,956735.0936754424,55280.158741606065,4732136.242585552,0,0,0,0,0,0,0,0,1.0,1024669.5326346214,954673.3970042509,0.0,1
1717,10:38:20,14560559,135094,0,59054144.0,0.0,903800.0,716312.0,883044.3735569916,53357.62587426465,0.0,0.0,0.0,0.0,,,462191.21478008985,927907.8250943279,4138254.0,898.0,14560559.0,462191.21478008985,927907.8250943279,4138254.0,898.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2701880,0,362002922.46742886,0.0,716312.0,903800.0,884952.9664046875,51879.12239219932,4575884.440850086,0,0,0,0,0,0,0,0,0.0,946094.2037716509,883044.3735569916,0.0,1
1718,10:38:21,12732581,188487,2,82529680.0,0.0,1132848.0,934632.0,1111023.216460526,55233.05156050702,0.0,0.0,0.0,0.0,,,353573.7211368279,766062.8836542008,3619824.0,721.0,12732581.0,368516.5211368279,780702.1418600382,3619923.0,721.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,-379387959897,40,314525806.7210667,17.845829875703796,934632.0,1132848.0,1113115.9268336187,53686.65244866325,4681459.974338493,0,0,0,0,1,0,0,0,0.0,1171673.7002267714,1111023.216460526,0.0,1
1719,10:38:22,15866572,130981,2,57174712.0,0.0,928928.0,713576.0,904304.4566309853,62542.85305883456,0.0,0.0,0.0,0.0,,,961390.0127022106,2106112.224544475,7500555.0,951.0,15866465.0,961355.0127022106,2106052.466699802,7500451.0,951.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,401512,0,413447732.65895367,18518.51851851852,713576.0,928928.0,906627.354055238,60806.106630943126,5350430.903470511,0,0,0,0,0,0,0,0,1.0,972840.0138222368,904304.4566309853,0.0,1
1720,10:38:23,10697212,147712,0,64511888.0,0.0,1051832.0,827624.0,1026651.1174397372,64322.12617647552,0.0,0.0,0.0,0.0,,,342260.19009768876,677873.470680293,3005987.0,1055.0,10697212.0,342260.19009768876,677873.470680293,3005987.0,1055.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-379385538108,0,395050556.18672216,0.0,827624.0,1051832.0,1029123.901272407,62538.204481374116,5459497.665343283,0,0,0,0,0,0,0,0,0.0,1088232.68676729,1026651.1174397372,0.0,1
1721,10:38:24,13268593,171388,0,75049712.0,0.0,1061856.0,889776.0,1039840.3196999592,51620.916818034886,0.0,0.0,0.0,0.0,,,621230.1493554193,1331881.2438861197,5014811.0,707.0,13268593.0,621230.1493554193,1331881.2438861197,5014811.0,707.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,107198,0,380765195.505512,0.0,889776.0,1061856.0,1042122.1754105008,50043.59910899505,4638862.7214822015,0,0,0,0,0,0,0,0,0.0,1102097.2202425594,1039840.3196999592,0.0,1
1722,10:38:25,11196900,115388,0,50395024.0,0.0,811992.0,630552.0,790538.7825618349,53861.83348763284,0.0,0.0,0.0,0.0,,,432315.8231722287,837237.8449676852,3789345.0,743.0,11196900.0,432315.8231722287,837237.8449676852,3789345.0,743.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,360706861.9190346,0.0,630552.0,811992.0,792551.9584393796,52347.041667469406,4678566.688101461,0,0,0,0,0,0,0,0,0.0,848323.3661983318,790538.7825618349,0.0,1
1723,10:38:26,9179863,166748,8,72961170.0,2146.0,1043233.0,850296.0,1019722.0179382996,57935.352179796624,1073.0,0.0,357.66666666666663,554.0948173974077,,,306846.59363498166,685767.1043471096,3237936.0,948.0,9179863.0,307244.96726135525,686287.5646392734,3238037.0,948.0,5414.0,1083.6,2198.8001955612067,5008.0,1.0,0,0,0,0,514193,288,364675392.10342574,9962.810492611818,850296.0,1043897.0,1022053.8910993809,56491.691293130665,5122951.1246807845,0,0,0,0,2,0,0,0,0.0,1080961.5486299521,1019722.0179382996,357.66666666666674,1
1724,10:38:27,11032530,155981,6,68194552.0,0.0,1068480.0,860616.0,1043701.567816347,61317.67309603808,0.0,0.0,0.0,0.0,,,492122.4630012539,1188419.5431633594,4874361.0,949.0,11032399.0,601907.6084557994,1260578.403609123,4874473.0,949.0,1006500.0,201300.0,275618.5231910221,504209.0,1.0,0,0,0,0,974047,0,472132648.7744136,5.960635960119372,860616.0,1068480.0,1045939.319607814,59525.494639107805,5526917.568058235,0,0,0,0,0,0,0,0,1.0,1122518.7723152838,1043701.567816347,0.0,1
1725,10:38:28,8764555,152312,0,66641296.0,0.0,973536.0,787344.0,950878.6622435349,56065.09321905775,0.0,0.0,0.0,0.0,,,287111.00450348307,608003.0718152699,2727457.0,1210.0,8764555.0,287111.00450348307,608003.0718152699,2727457.0,1210.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3023012,0,396313942.85688084,0.0,787344.0,973536.0,953060.563302377,54448.929998066575,5006246.580184625,0,0,0,0,0,0,0,0,0.0,1018349.3476001658,950878.6622435349,0.0,1
1726,10:38:29,9383614,126544,8,55314720.0,0.0,814528.0,641800.0,795157.2447611375,48840.90321864329,0.0,0.0,0.0,0.0,,,386366.0104616753,790169.0543085587,3047162.0,727.0,9383543.0,465351.3241871654,839912.7706818501,3047255.0,728.0,1510697.0,215813.8571428572,296483.16619241,700652.0,0.0,0,0,0,0,-10067136061591,0,345023464.6870291,5.295400613604547,641800.0,814528.0,797128.8623909442,47463.94905809707,4073785.683720935,0,0,0,0,0,6,4,0,0.0,848605.7966049602,795157.2447611375,0.0,1
1727,10:38:30,11035606,156787,8,68538720.0,2146.0,997312.0,777752.0,973009.3013207072,61211.31905547758,1073.0,0.0,357.66666666666663,554.0948173974077,,,481464.1479827949,1038964.771366923,3829809.0,1037.0,11035606.0,482665.7875432345,1040699.7278619048,3829913.0,1037.0,17444.0,3489.6,7546.105406101878,16985.0,2.0,0,0,0,0,1192204,288,319806369.39765054,7914.913078555607,777752.0,997921.0,975545.7211975482,59713.0792126609,5386334.22572603,0,0,0,0,2,0,0,0,0.0,1032705.9411125731,973009.3013207072,357.66666666666674,1
1728,10:38:31,12771601,182284,0,79821488.0,0.0,1081504.0,896752.0,1059720.0544519194,54734.31561161475,0.0,0.0,0.0,0.0,,,586327.9637441376,1258375.4889364296,4886722.0,1156.0,12771601.0,586327.9637441376,1258375.4889364296,4886722.0,1156.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,125573,0,337473097.7639449,0.0,896752.0,1081504.0,1061808.641569553,53183.83840084903,4732343.6269799955,0,0,0,0,0,0,0,0,0.0,1127360.4017014576,1059720.0544519194,0.0,1
1729,10:38:32,9496086,150299,0,65717128.0,0.0,996056.0,798776.0,971934.4214211412,58336.7716214129,0.0,0.0,0.0,0.0,,,298654.3473545832,606002.1136466977,2868819.0,1148.0,9496086.0,298654.3473545832,606002.1136466977,2868819.0,1148.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-150299,0,374976519.16941273,0.0,798776.0,996056.0,974399.7106962181,56640.27108971422,5096979.751070675,0,0,0,0,0,0,0,0,0.0,1038331.6892708426,971934.4214211412,0.0,1
1730,10:38:33,10206082,150095,0,65576392.0,0.0,1036752.0,808944.0,1010347.4613060991,65854.51620935052,0.0,0.0,0.0,0.0,,,425707.61931723176,959039.1942613152,3960338.0,1496.0,10206082.0,425707.61931723176,959039.1942613152,3960338.0,1496.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-149961,0,439738071.8179247,0.0,808944.0,1036752.0,1012824.5561291559,64013.42495289867,5734937.022319169,0,0,0,0,0,0,0,0,0.0,1089486.21345972,1010347.4613060991,0.0,1
1731,10:38:34,11929809,128511,0,56122176.0,0.0,975120.0,774600.0,954878.8358568475,54256.08747635444,0.0,0.0,0.0,0.0,,,567064.7349406675,1068708.5642123688,3990848.0,1415.0,11929809.0,567064.7349406675,1068708.5642123688,3990848.0,1415.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-58686,0,498833902.3260084,0.0,774600.0,975120.0,956738.5412787682,52859.962240344226,4330669.951103017,0,0,0,0,0,6,4,0,0.0,1039374.4571935945,954878.8358568475,0.0,1
1732,10:38:35,6362673,114212,0,49933888.0,0.0,854872.0,700216.0,835084.8612265595,46586.24166519493,0.0,0.0,0.0,0.0,,,207010.63374253063,446217.7256328949,1976196.0,1139.0,6362673.0,207010.63374253063,446217.7256328949,1976196.0,1139.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-114212,0,366000700.4710486,0.0,700216.0,854872.0,837184.1370625173,45178.89476466541,4128445.948016744,0,0,0,0,0,0,0,0,0.0,900031.8202988545,835084.8612265595,0.0,1
1733,10:38:36,9322038,127254,6,55596720.0,0.0,907248.0,717528.0,886254.8520707706,54048.212915751086,0.0,0.0,0.0,0.0,,,579568.7756832815,1240727.6104848087,4333511.0,1017.0,9321943.0,682762.2120469179,1309014.288803341,4333620.0,1017.0,946008.0,189201.6,260152.8986611527,506481.0,1.0,0,0,0,0,-127248,0,386609863.8430193,6.341730489137674,717528.0,907248.0,888210.509267486,52572.41859619275,4641112.728801827,0,0,0,0,0,0,0,0,1.0,949458.3943449729,886254.8520707706,0.0,1
1734,10:38:37,8970358,154363,0,67542944.0,0.0,973192.0,795856.0,953063.9648070305,51908.62291195442,0.0,0.0,0.0,0.0,,,323372.38332517457,649256.7284348506,2888238.0,1043.0,8970358.0,323372.38332517457,649256.7284348506,2888238.0,1043.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,182237,0,429769177.1143834,0.0,795856.0,973192.0,954912.7438409529,50486.84196049147,4348109.4690163955,0,0,0,0,0,0,0,0,0.0,1017608.636233913,953063.9648070305,0.0,1
1735,10:38:38,13837762,139816,22,61097622.0,2034.0,944464.0,741568.0,916489.2135847016,63169.801188243335,976.0,0.0,169.5,377.04002681171903,,,548845.664756359,1337394.570259054,5646170.0,1422.0,13795033.0,786034.1435442377,1536664.070142971,5646341.0,1469.0,3847588.0,455543.19480519474,743599.8470288322,2060498.0,3.0,0,0,0,0,-41942,456,411394238.86203206,19812.532793542316,741568.0,944792.0,919313.2919898547,61269.11542611751,5930136.667425599,0,0,0,0,2,0,0,0,3.0,988292.4348825124,916489.2135847016,169.5,1
1736,10:38:39,8218360,139414,0,60923048.0,0.0,910448.0,709496.0,888552.5993358332,56241.92218726979,0.0,0.0,0.0,0.0,,,300266.713621263,677758.8295375934,2628549.0,1503.0,8218360.0,300266.713621263,677758.8295375934,2628549.0,1503.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,135910,0,426401317.4535212,0.0,709496.0,910448.0,890682.6969559322,54731.97735705217,4861596.703204909,0,0,0,0,0,0,0,0,0.0,958122.9879465998,888552.5993358332,0.0,1
1737,10:38:40,14859049,166399,16,72850080.0,1936.0,1007728.0,835736.0,985921.9171122371,51265.60504917902,848.0,0.0,138.28571428571428,301.93515059501635,,,474766.0893468128,972578.642120433,3615802.0,1179.0,14817440.0,536638.0067257303,1024570.2616532915,3654964.0,1180.0,1629327.0,125334.69230769234,195749.34850908388,431529.0,2.0,0,0,0,0,-379389478379,448,431636904.3415509,35722.86531799382,835736.0,1008304.0,988290.4449783099,49843.806834238414,4452752.276394427,0,0,0,0,0,1,0,0,2.0,1056333.849468256,985921.9171122371,138.28571428571428,1
1738,10:38:41,12772455,152911,0,66840344.0,0.0,1001664.0,789480.0,978526.2820234329,60212.3789652999,0.0,0.0,0.0,0.0,,,424507.86479528144,950269.4645477154,4558585.0,1379.0,12772455.0,424507.86479528144,950269.4645477154,4558585.0,1379.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-379388411305,0,365852008.2999079,0.0,789480.0,1001664.0,980645.2516820672,58610.40096419562,4943958.769798122,0,0,0,0,0,0,0,0,0.0,1041703.607480224,978526.2820234329,0.0,1
1739,10:38:42,10869343,154205,0,67401928.0,0.0,1070944.0,854224.0,1046153.0095506756,62589.527573617066,0.0,0.0,0.0,0.0,,,582325.5022650111,1212267.6473682788,4594579.0,1124.0,10869343.0,582325.5022650111,1212267.6473682788,4594579.0,1124.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2498632,0,447303308.5624827,0.0,854224.0,1070944.0,1048602.3249057361,60839.46589317511,5244931.759032618,0,0,0,0,0,0,0,0,0.0,1129313.220231181,1046153.0095506756,0.0,1
1740,10:38:43,13729574,137311,0,60036752.0,0.0,958800.0,778296.0,934978.2375513022,56894.01861611089,0.0,0.0,0.0,0.0,,,824918.5238256048,1890413.7865809149,7180885.0,1256.0,13729574.0,824918.5238256048,1890413.7865809149,7180885.0,1256.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-113980,0,376536809.19992733,0.0,778296.0,958800.0,937318.8291850385,55132.63770352198,5163600.007999463,0,0,0,0,0,0,0,0,0.0,1005944.4524916536,934978.2375513022,0.0,1
1741,10:38:44,13167279,170330,6,74544032.0,168.0,1041596.0,848568.0,1019584.6370127536,55416.06824165612,84.0,84.0,84.0,0.0,,,570286.3320234255,1467608.6317982173,6952863.0,1051.0,12149521.0,418159.13202342554,1062706.134820237,5935220.0,1052.0,1017660.0,339221.3333333334,587543.3881921686,1017658.0,3.0,1,0,0,0,489296,224,380592114.95337147,9.115966797640386,848568.0,1041612.0,1021727.7999424905,53841.55649704108,4876144.357572483,0,0,1,0,1,1,0,0,2.0,1087572.5326355787,1019584.6370127536,84.0,1
1742,10:38:45,13144599,154648,20,67651682.0,2698.0,967328.0,776016.0,946571.029844598,53084.10382560415,976.0,0.0,134.90000000000003,299.7158127644463,,,437036.21182044706,835668.3453629347,3270395.0,1249.0,13103716.0,464400.9261061614,858198.6293187033,3305428.0,1249.0,786011.0,41369.0,63349.86178972909,155731.0,1.0,0,0,0,0,-9799330919092,640,358384805.26243544,25.32065443763459,776016.0,967864.0,948504.6262625651,51762.77046478861,4550466.756527806,0,0,0,0,0,1,0,0,1.0,1009750.0736670172,946571.029844598,134.9,1
1743,10:38:46,19760533,153359,6,67086352.0,168.0,1033916.0,848088.0,1011641.2460204506,55507.63932936036,84.0,84.0,84.0,0.0,,,1776390.347602975,3786225.1056278488,11353367.0,1191.0,19760432.0,2009323.8428410701,4026467.882841952,11353542.0,1191.0,948823.0,316275.0,547800.0390370559,948820.0,2.0,1,0,0,0,-379388492017,64,401748557.4451273,9.3215299424348,848088.0,1033932.0,1013767.230640869,53928.71295682756,4952002.8912902735,0,0,1,0,0,1,0,0,1.0,1079787.6243292538,1011641.2460204506,84.0,1
1744,10:38:47,10738922,175902,0,76988136.0,0.0,1088584.0,893104.0,1066117.644473872,57207.691740548325,0.0,0.0,0.0,0.0,,,345220.4280538352,769108.441277639,3189241.0,1246.0,10738922.0,345220.4280538352,769108.441277639,3189241.0,1246.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-1736480423788,0,379902363.44324595,0.0,893104.0,1088584.0,1068182.9051048066,55639.81826357696,5076293.219918807,0,0,0,0,0,0,0,0,0.0,1136874.355264929,1066117.644473872,0.0,1
1745,10:38:48,17645057,183237,14,80259028.0,376.0,1114744.0,937684.0,1094736.1995467772,50435.41294630216,120.0,0.0,80.0,65.13726300347446,,,935047.0742358924,2014059.0924977325,7008096.0,957.0,17427759.0,1205916.4353470036,2516173.6494157044,7620529.0,955.0,1202802.0,240784.0,347708.964108407,757782.0,5.0,2,0,0,0,-10465652710384,472,319540038.2785699,3613.022790940119,937616.0,1114744.0,1096690.9439271842,49068.72331485637,4294182.034881892,0,0,2,0,0,4,2,0,7.0,1164757.2569804892,1094736.1995467772,80.0,1
1746,10:38:49,14980139,189548,6,82993120.0,0.0,1087232.0,891536.0,1063056.6588409906,58500.66764990079,0.0,0.0,0.0,0.0,,,433618.0892865711,975792.22083212,4397000.0,939.0,14979987.0,539891.2165592983,1063288.1218272818,4397100.0,939.0,974443.0,194888.6,306282.64614943496,699797.0,1.0,0,0,0,0,7136328,0,392223185.1870163,6.157325832342175,891536.0,1087232.0,1065547.752133432,56767.9269244219,5163804.694433587,0,0,0,0,0,0,0,0,1.0,1126386.5864290958,1063056.6588409906,0.0,1
1747,10:38:50,12772475,158084,2,69155396.0,0.0,950436.0,758432.0,929555.7124968849,53972.73293796036,0.0,0.0,0.0,0.0,,,395042.31727470213,946782.9869591399,5010079.0,973.0,12772399.0,395017.65060803544,946740.2630392199,5010005.0,973.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,-758779260841,0,331065610.7429447,25974.025974025968,758432.0,950436.0,931497.0124679072,52501.178561018096,4450849.485781724,0,0,1,0,0,3,0,0,1.0,986337.8064575504,929555.7124968849,0.0,1
1748,10:38:51,26870557,146669,0,64124968.0,0.0,1012704.0,822264.0,990284.2202784413,56056.48052173279,0.0,0.0,0.0,0.0,,,1507565.9771291341,3451129.2866118867,12692910.0,1119.0,26870557.0,1507565.9771291341,3451129.2866118867,12692910.0,1119.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2835024,0,379589631.88807,0.0,822264.0,1012704.0,992367.9501922366,54509.01191186909,4687121.545357355,0,0,0,0,0,0,0,0,0.0,1055556.4085749988,990284.2202784413,0.0,1
1749,10:38:52,11373153,182108,0,79757872.0,0.0,1032992.0,856952.0,1011051.507247796,52467.91946563337,0.0,0.0,0.0,0.0,,,358534.42576214223,697329.349235457,3118304.0,1357.0,11373153.0,358534.42576214223,697329.349235457,3118304.0,1357.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2814434,0,372286384.6426054,0.0,856952.0,1032992.0,1013250.3847998708,50898.163319241095,4772870.135680745,0,0,0,0,0,0,0,0,0.0,1080010.6169734192,1011051.507247796,0.0,1
1750,10:38:53,9924438,138907,22,60758602.0,2698.0,891304.0,721808.0,870755.8557826296,49666.134813919656,976.0,0.0,122.63636363636364,287.8366840935267,,,298674.8497560759,651347.24611191,3106833.0,1288.0,9883711.0,324030.16951474856,671156.7490884736,3146116.0,1289.0,836250.0,39821.42857142857,58492.70389935093,147814.0,0.0,0,0,0,0,103262,720,402057584.6055251,26.305877570054346,721808.0,891840.0,872786.0514403408,48342.84057243029,4384658.5050925985,0,0,0,0,1,0,0,0,1.0,932919.2020445509,870755.8557826296,122.63636363636364,1
1751,10:38:54,9826608,121941,0,53257824.0,0.0,911272.0,718888.0,889961.4266768814,54741.68503342516,0.0,0.0,0.0,0.0,,,670316.4069524549,1291785.4808531997,4007480.0,1325.0,9826608.0,670316.4069524549,1291785.4808531997,4007480.0,1325.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1914808,0,367430460.42404956,0.0,718888.0,911272.0,892038.216445543,53247.91303918499,4430107.6712726345,0,0,0,0,0,0,0,0,0.0,955020.9390486422,889961.4266768814,0.0,1
1752,10:38:55,12701368,154223,0,67401208.0,0.0,1027640.0,808184.0,1001236.8447845901,65002.057717941185,0.0,0.0,0.0,0.0,,,1100069.8953401097,2044571.8871763211,5276353.0,1203.0,12701368.0,1100069.8953401097,2044571.8871763211,5276353.0,1203.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1295647,0,431871542.3697139,0.0,808184.0,1027640.0,1003750.0155407647,63159.91697884861,5781301.69477326,0,0,0,0,0,0,0,0,0.0,1072675.5598892714,1001236.8447845901,0.0,1
1753,10:38:56,16431912,123930,14,54101432.0,104.0,877700.0,668756.0,855127.4403805546,59455.999961190304,52.0,0.0,34.66666666666667,30.02221399786054,,,1198620.8775039706,2869012.236990215,10022214.0,899.0,16229067.0,1281106.910837304,2872601.700000567,9819656.0,896.0,1449069.0,290024.5,445311.6785201863,1009608.0,5.0,1,0,0,0,413894,256,371976250.34844196,3761.7714484461612,668688.0,877700.0,857156.0386109094,57892.93020431001,4908119.601002642,0,0,1,0,0,3,2,0,7.0,915221.8254287821,855127.4403805546,34.666666666666664,1
